txHash,id,image,class,chain,name,birthDate,bodyShape,sireId,sireClass,matronId,matronClass,stage,title,breedCount,level,hp,speed,skill,morale,from,to,timestamp,withPrice
0x240485f52a15a85d926bc8d4044ee5146aa3238d8513301983f78eb0137c0372,2706707,https://storage.googleapis.com/assets.axieinfinity.com/axies/2706707/axie/axie-full-transparent.png,Aquatic,ronin,Midline Anti Termi,1627127740,Normal,19999,Aquatic,28220,Aquatic,4,,1,1,47,54,35,28,0x25d52a004cb3d3e28f601457950ca37604ac650b,0xec9dba24943f54bce21ff6d92536666df7702f27,1631866433,0.05
0x148c7b768c0a7116220dbba440281d4e854d10847b43ff042876d889793e6450,2706707,https://storage.googleapis.com/assets.axieinfinity.com/axies/2706707/axie/axie-full-transparent.png,Aquatic,ronin,Midline Anti Termi,1627127740,Normal,19999,Aquatic,28220,Aquatic,4,,1,1,47,54,35,28,0x2e249c07b98ddb6006356c7ec65e8752f76c12f0,0x25d52a004cb3d3e28f601457950ca37604ac650b,1631798252,0.050890625
0xe28a7d134f41da73abab179c2512852cb5860e82dce2ce2f6a7d913c5393ece4,4121433,https://storage.googleapis.com/assets.axieinfinity.com/axies/4121433/axie/axie-full-transparent.png,Mech,ronin,2k MMR Speed drawer,1628833569,Fuzzy,36497,Mech,63000,Mech,4,,3,1,31,47,43,43,0x4e01601fa96c1adff1f288087d9bbce254fbedcc,0x02c1177c44a89aaf20537c9bd40aebb650b93809,1630306489,0.17085505
0x8b4cc7894a019fcf34e519c32a7f47330477a812ca3e52154b9bc0d22bcca4a4,5869719,https://storage.googleapis.com/assets.axieinfinity.com/axies/5869719/axie/axie-full-transparent.png,Aquatic,ronin,Bonjovi,1631281051,Normal,36393,Aquatic,35815,Aquatic,4,,0,1,45,54,35,30,0xe9b0fd61fcf6579b30b95b1cd92c6da683dc3ab7,0x0e3772e5b94a8b4dcc648c5c86652aaf6bab6ec5,1631908439,0.065000005
0x1086e01b046336e9c262502fda2e17571e2f5b95533d0587fe311aa69266e39c,5610244,https://storage.googleapis.com/assets.axieinfinity.com/axies/5610244/axie/axie-full-transparent.png,Plant,ronin,Axie #5610244,1630909401,Fuzzy,7060,Plant,8622,Plant,4,,0,1,61,31,31,41,0x27a7ea37cd9b650ad0147ee68a73eec2dcf8c402,0x5ec2094a0af8c9091eb2c1522fa85caa148020f8,1631728631,0.1
0x0371ce96be9f873d4e12b28fbea91827f4b0328b136f858326cd9036cefe81d8,346468,https://storage.googleapis.com/assets.axieinfinity.com/axies/346468/axie/axie-full-transparent.png,Bug,ronin,EZ REPTILE COUNTER,1621205160,Normal,47166,Bug,43623,Reptile,4,,3,1,47,33,35,49,0x51ec9c892f2b8263120e5b55e9dd94c407d8130c,0x6f494eafcc4de3251945b8ba5881cb5ef8d9dd41,1631907521,0.042038195
0xd29f25a201c1bd5aa89dfd5d17435c78558efb21b89b0dacf147dfb1fc8f329d,346468,https://storage.googleapis.com/assets.axieinfinity.com/axies/346468/axie/axie-full-transparent.png,Bug,ronin,EZ REPTILE COUNTER,1621205160,Normal,47166,Bug,43623,Reptile,4,,3,1,47,33,35,49,0x46b20da6030b43e40c1a4e88e095c6f7aa1b4d3d,0xeb934872f335e9bce91ecda929ecbca2ec558063,1628957628,0.11894853
0xb3026b36e7490c7978ef5963ac9a3129d82862f419078059e591a18852ae1706,346468,https://storage.googleapis.com/assets.axieinfinity.com/axies/346468/axie/axie-full-transparent.png,Bug,ronin,EZ REPTILE COUNTER,1621205160,Normal,47166,Bug,43623,Reptile,4,,3,1,47,33,35,49,0x33f319485ff157ea5e0b6a17af9d752997836e62,0x46b20da6030b43e40c1a4e88e095c6f7aa1b4d3d,1623734314,0.07
0x76b31933fcc08213ba313e4651dc860fe5a7cf4c4bb7764a790c55d5ceb160c7,346468,https://storage.googleapis.com/assets.axieinfinity.com/axies/346468/axie/axie-full-transparent.png,Bug,ronin,EZ REPTILE COUNTER,1621205160,Normal,47166,Bug,43623,Reptile,4,,3,1,47,33,35,49,0x923621f6d1d56d1710168fb6665dbb866a2a6a60,0x33f319485ff157ea5e0b6a17af9d752997836e62,1621967534,0.079993546
0x101047ec4db27448e5ad94257071baed36e4612854a7d389062c15ec04a32a3e,3672968,https://storage.googleapis.com/assets.axieinfinity.com/axies/3672968/axie/axie-full-transparent.png,Beast,ronin,31,1628337173,Normal,30884,Beast,25628,Beast,4,,3,1,31,41,31,61,0x9b31625f365b2bdd9f60435f44f390a5dd12e55a,0xc06a826b190d8166327c2e464197422e4ee62bf5,1631891729,0.047
0xd583c945c47f5c7a6ad070ebee245787a558c161f6b34160de6b583bfdd52b57,3073616,https://storage.googleapis.com/assets.axieinfinity.com/axies/3073616/axie/axie-full-transparent.png,Reptile,ronin,Axie #3073616,1627661025,Normal,30785,Reptile,28725,Reptile,4,,2,1,45,43,31,45,0x544ca7f26464576f4ebbffe4f6a40f4d64aa8017,0x2e259e3d799dd84905308b0c3a86ac72d29a3bd0,1630947903,0.057000004
0x30e637fd49f7c424aa4611402012f08e48e0a52ffed41e58b2e914896fb543e7,3073616,https://storage.googleapis.com/assets.axieinfinity.com/axies/3073616/axie/axie-full-transparent.png,Reptile,ronin,Axie #3073616,1627661025,Normal,30785,Reptile,28725,Reptile,4,,2,1,45,43,31,45,0x6e495de3c2c3b259dab946eb4f1f5759611e9b05,0x544ca7f26464576f4ebbffe4f6a40f4d64aa8017,1630904631,0.055
0x429389b5af26927a3a7da15fa7fa20782ea37d3f18e8c67be4ec2395b79e0346,3073616,https://storage.googleapis.com/assets.axieinfinity.com/axies/3073616/axie/axie-full-transparent.png,Reptile,ronin,Axie #3073616,1627661025,Normal,30785,Reptile,28725,Reptile,4,,2,1,45,43,31,45,0xee4107f8dbb8ff851ed96327be8e5e7607c3824e,0x9a0c073b881b4725504c0b871039c2f17ccc0769,1628143753,0.15490001
0x5a60495439b42dce24f767d957b0e65fc9ebf5bd062953bb1d082408759e5f6e,4616087,https://storage.googleapis.com/assets.axieinfinity.com/axies/4616087/axie/axie-full-transparent.png,Plant,ronin,Axie #4616087,1629393181,WetDog,33568,Plant,34947,Plant,4,,0,1,55,33,31,45,0xdda38b025cc901040a065179f81c4a159c306af2,0x5122400526624ef99fa7dfc30a6b72d670341230,1630086653,0.08065278
0xefe37cbb6612772d17415542d3cfa7971d85c0264f2a90bda222042d0bbf880d,2505398,https://storage.googleapis.com/assets.axieinfinity.com/axies/2505398/axie/axie-full-transparent.png,Plant,ronin,Rosie Red,1626789718,Normal,46551,Plant,48779,Plant,4,,4,1,61,31,31,41,0xb4220332932043b694e965546801a9e3b861d9cb,0x263a1105c7cccbf702d57c76e492ce9d3497bd97,1628291330,0.1855
0x3a6b328d66a4bf66b4948d2dca27e63ff7dfd6aa7681aefc62201cc6dbec5327,2505398,https://storage.googleapis.com/assets.axieinfinity.com/axies/2505398/axie/axie-full-transparent.png,Plant,ronin,Rosie Red,1626789718,Normal,46551,Plant,48779,Plant,4,,4,1,61,31,31,41,0xc3cefbce3517a96d4902e9710fdd2b356db3ba00,0xb4220332932043b694e965546801a9e3b861d9cb,1628158134,0.275
0x266cda7086379eca5754231839f7eb08a263a5e3cc5ea834129c9bcb62443705,2873706,https://storage.googleapis.com/assets.axieinfinity.com/axies/2873706/axie/axie-full-transparent.png,Reptile,ronin,39SPEED BACK réptil 🏆💯,1627388172,Normal,56123,Reptile,56152,Reptile,4,,0,1,57,39,31,37,0x7110e52eee1cd7e660423ecdcde5d88b2178d265,0x4d5a67a0b80329d587b8deb3924cbfe8a9b04ca6,1628017014,0.25758332
0x7db1ad5e8d8c4266a08d27afcdcbab8c7186bb6000a45fd48ea6b0cbc70dbea1,1765864,https://storage.googleapis.com/assets.axieinfinity.com/axies/1765864/axie/axie-full-transparent.png,Reptile,ronin,Axie #1765864,1625795112,Normal,13185,Reptile,12074,Reptile,4,,2,1,49,39,31,45,0xf6d167a2c10e46fe43bfec9aa8d322d5563acccb,0x0d8d6604d8095a5e65d10baa701d85dea51ae7d1,1626425919,0.22335783
0x56f3292127a0cc3e109cea24db4b18b6f0eebac85089a4ba9d8593749e5148b2,5567623,https://storage.googleapis.com/assets.axieinfinity.com/axies/5567623/axie/axie-full-transparent.png,Aquatic,ronin,Axie #5567623,1630842513,Normal,32611,Aquatic,32568,Aquatic,4,,4,1,44,55,35,30,0xbc3106bbf632e64e9e0e64b627975d7f1fd96f67,0xe7a18e3690ab45180df674655ad66f9aaa5d0fa8,1631761697,0.22
0x1086e01b046336e9c262502fda2e17571e2f5b95533d0587fe311aa69266e39c,5610244,https://storage.googleapis.com/assets.axieinfinity.com/axies/5610244/axie/axie-full-transparent.png,Plant,ronin,Axie #5610244,1630909401,Fuzzy,7060,Plant,8622,Plant,4,,0,1,61,31,31,41,0x27a7ea37cd9b650ad0147ee68a73eec2dcf8c402,0x5ec2094a0af8c9091eb2c1522fa85caa148020f8,1631728631,0.1
0x240485f52a15a85d926bc8d4044ee5146aa3238d8513301983f78eb0137c0372,2706707,https://storage.googleapis.com/assets.axieinfinity.com/axies/2706707/axie/axie-full-transparent.png,Aquatic,ronin,Midline Anti Termi,1627127740,Normal,19999,Aquatic,28220,Aquatic,4,,1,1,47,54,35,28,0x25d52a004cb3d3e28f601457950ca37604ac650b,0xec9dba24943f54bce21ff6d92536666df7702f27,1631866433,0.05
0x148c7b768c0a7116220dbba440281d4e854d10847b43ff042876d889793e6450,2706707,https://storage.googleapis.com/assets.axieinfinity.com/axies/2706707/axie/axie-full-transparent.png,Aquatic,ronin,Midline Anti Termi,1627127740,Normal,19999,Aquatic,28220,Aquatic,4,,1,1,47,54,35,28,0x2e249c07b98ddb6006356c7ec65e8752f76c12f0,0x25d52a004cb3d3e28f601457950ca37604ac650b,1631798252,0.050890625
0xe28a7d134f41da73abab179c2512852cb5860e82dce2ce2f6a7d913c5393ece4,4121433,https://storage.googleapis.com/assets.axieinfinity.com/axies/4121433/axie/axie-full-transparent.png,Mech,ronin,2k MMR Speed drawer,1628833569,Fuzzy,36497,Mech,63000,Mech,4,,3,1,31,47,43,43,0x4e01601fa96c1adff1f288087d9bbce254fbedcc,0x02c1177c44a89aaf20537c9bd40aebb650b93809,1630306489,0.17085505
0x8b4cc7894a019fcf34e519c32a7f47330477a812ca3e52154b9bc0d22bcca4a4,5869719,https://storage.googleapis.com/assets.axieinfinity.com/axies/5869719/axie/axie-full-transparent.png,Aquatic,ronin,Bonjovi,1631281051,Normal,36393,Aquatic,35815,Aquatic,4,,0,1,45,54,35,30,0xe9b0fd61fcf6579b30b95b1cd92c6da683dc3ab7,0x0e3772e5b94a8b4dcc648c5c86652aaf6bab6ec5,1631908439,0.065000005
0x0371ce96be9f873d4e12b28fbea91827f4b0328b136f858326cd9036cefe81d8,346468,https://storage.googleapis.com/assets.axieinfinity.com/axies/346468/axie/axie-full-transparent.png,Bug,ronin,EZ REPTILE COUNTER,1621205160,Normal,47166,Bug,43623,Reptile,4,,3,1,47,33,35,49,0x51ec9c892f2b8263120e5b55e9dd94c407d8130c,0x6f494eafcc4de3251945b8ba5881cb5ef8d9dd41,1631907521,0.042038195
0xd29f25a201c1bd5aa89dfd5d17435c78558efb21b89b0dacf147dfb1fc8f329d,346468,https://storage.googleapis.com/assets.axieinfinity.com/axies/346468/axie/axie-full-transparent.png,Bug,ronin,EZ REPTILE COUNTER,1621205160,Normal,47166,Bug,43623,Reptile,4,,3,1,47,33,35,49,0x46b20da6030b43e40c1a4e88e095c6f7aa1b4d3d,0xeb934872f335e9bce91ecda929ecbca2ec558063,1628957628,0.11894853
0xb3026b36e7490c7978ef5963ac9a3129d82862f419078059e591a18852ae1706,346468,https://storage.googleapis.com/assets.axieinfinity.com/axies/346468/axie/axie-full-transparent.png,Bug,ronin,EZ REPTILE COUNTER,1621205160,Normal,47166,Bug,43623,Reptile,4,,3,1,47,33,35,49,0x33f319485ff157ea5e0b6a17af9d752997836e62,0x46b20da6030b43e40c1a4e88e095c6f7aa1b4d3d,1623734314,0.07
0x76b31933fcc08213ba313e4651dc860fe5a7cf4c4bb7764a790c55d5ceb160c7,346468,https://storage.googleapis.com/assets.axieinfinity.com/axies/346468/axie/axie-full-transparent.png,Bug,ronin,EZ REPTILE COUNTER,1621205160,Normal,47166,Bug,43623,Reptile,4,,3,1,47,33,35,49,0x923621f6d1d56d1710168fb6665dbb866a2a6a60,0x33f319485ff157ea5e0b6a17af9d752997836e62,1621967534,0.079993546
0x101047ec4db27448e5ad94257071baed36e4612854a7d389062c15ec04a32a3e,3672968,https://storage.googleapis.com/assets.axieinfinity.com/axies/3672968/axie/axie-full-transparent.png,Beast,ronin,31,1628337173,Normal,30884,Beast,25628,Beast,4,,3,1,31,41,31,61,0x9b31625f365b2bdd9f60435f44f390a5dd12e55a,0xc06a826b190d8166327c2e464197422e4ee62bf5,1631891729,0.047
0x56f3292127a0cc3e109cea24db4b18b6f0eebac85089a4ba9d8593749e5148b2,5567623,https://storage.googleapis.com/assets.axieinfinity.com/axies/5567623/axie/axie-full-transparent.png,Aquatic,ronin,Axie #5567623,1630842513,Normal,32611,Aquatic,32568,Aquatic,4,,4,1,44,55,35,30,0xbc3106bbf632e64e9e0e64b627975d7f1fd96f67,0xe7a18e3690ab45180df674655ad66f9aaa5d0fa8,1631761697,0.22
0xd583c945c47f5c7a6ad070ebee245787a558c161f6b34160de6b583bfdd52b57,3073616,https://storage.googleapis.com/assets.axieinfinity.com/axies/3073616/axie/axie-full-transparent.png,Reptile,ronin,Axie #3073616,1627661025,Normal,30785,Reptile,28725,Reptile,4,,2,1,45,43,31,45,0x544ca7f26464576f4ebbffe4f6a40f4d64aa8017,0x2e259e3d799dd84905308b0c3a86ac72d29a3bd0,1630947903,0.057000004
0x30e637fd49f7c424aa4611402012f08e48e0a52ffed41e58b2e914896fb543e7,3073616,https://storage.googleapis.com/assets.axieinfinity.com/axies/3073616/axie/axie-full-transparent.png,Reptile,ronin,Axie #3073616,1627661025,Normal,30785,Reptile,28725,Reptile,4,,2,1,45,43,31,45,0x6e495de3c2c3b259dab946eb4f1f5759611e9b05,0x544ca7f26464576f4ebbffe4f6a40f4d64aa8017,1630904631,0.055
0x429389b5af26927a3a7da15fa7fa20782ea37d3f18e8c67be4ec2395b79e0346,3073616,https://storage.googleapis.com/assets.axieinfinity.com/axies/3073616/axie/axie-full-transparent.png,Reptile,ronin,Axie #3073616,1627661025,Normal,30785,Reptile,28725,Reptile,4,,2,1,45,43,31,45,0xee4107f8dbb8ff851ed96327be8e5e7607c3824e,0x9a0c073b881b4725504c0b871039c2f17ccc0769,1628143753,0.15490001
0x5a60495439b42dce24f767d957b0e65fc9ebf5bd062953bb1d082408759e5f6e,4616087,https://storage.googleapis.com/assets.axieinfinity.com/axies/4616087/axie/axie-full-transparent.png,Plant,ronin,Axie #4616087,1629393181,WetDog,33568,Plant,34947,Plant,4,,0,1,55,33,31,45,0xdda38b025cc901040a065179f81c4a159c306af2,0x5122400526624ef99fa7dfc30a6b72d670341230,1630086653,0.08065278
0x7db1ad5e8d8c4266a08d27afcdcbab8c7186bb6000a45fd48ea6b0cbc70dbea1,1765864,https://storage.googleapis.com/assets.axieinfinity.com/axies/1765864/axie/axie-full-transparent.png,Reptile,ronin,Axie #1765864,1625795112,Normal,13185,Reptile,12074,Reptile,4,,2,1,49,39,31,45,0xf6d167a2c10e46fe43bfec9aa8d322d5563acccb,0x0d8d6604d8095a5e65d10baa701d85dea51ae7d1,1626425919,0.22335783
0xefe37cbb6612772d17415542d3cfa7971d85c0264f2a90bda222042d0bbf880d,2505398,https://storage.googleapis.com/assets.axieinfinity.com/axies/2505398/axie/axie-full-transparent.png,Plant,ronin,Rosie Red,1626789718,Normal,46551,Plant,48779,Plant,4,,4,1,61,31,31,41,0xb4220332932043b694e965546801a9e3b861d9cb,0x263a1105c7cccbf702d57c76e492ce9d3497bd97,1628291330,0.1855
0x3a6b328d66a4bf66b4948d2dca27e63ff7dfd6aa7681aefc62201cc6dbec5327,2505398,https://storage.googleapis.com/assets.axieinfinity.com/axies/2505398/axie/axie-full-transparent.png,Plant,ronin,Rosie Red,1626789718,Normal,46551,Plant,48779,Plant,4,,4,1,61,31,31,41,0xc3cefbce3517a96d4902e9710fdd2b356db3ba00,0xb4220332932043b694e965546801a9e3b861d9cb,1628158134,0.275
0x266cda7086379eca5754231839f7eb08a263a5e3cc5ea834129c9bcb62443705,2873706,https://storage.googleapis.com/assets.axieinfinity.com/axies/2873706/axie/axie-full-transparent.png,Reptile,ronin,39SPEED BACK réptil 🏆💯,1627388172,Normal,56123,Reptile,56152,Reptile,4,,0,1,57,39,31,37,0x7110e52eee1cd7e660423ecdcde5d88b2178d265,0x4d5a67a0b80329d587b8deb3924cbfe8a9b04ca6,1628017014,0.25758332
0xf9b2f9fd8bb272f91b3cdfc79bbc8fb1b3fb74db31db27b4542ce49b1932342e,5494687,https://storage.googleapis.com/assets.axieinfinity.com/axies/5494687/axie/axie-full-transparent.png,Aquatic,ronin,TOP PVP PLANT/ breed,1630693955,Normal,23027,Aquatic,18555,Aquatic,4,,0,1,45,57,35,27,0xd897e23c399e7f081a5216ee7c9b6f31feb8ca0a,0xbfba72d3996f3264365496afe86fbebe2ff4659e,1631368843,0.1280875
0x1369447735a3ffcf2f87580411811d7232cfaf673a4d03f01f886749186f6fd9,5244669,https://storage.googleapis.com/assets.axieinfinity.com/axies/5244669/axie/axie-full-transparent.png,Beast,ronin,Axie #5244669,1630262595,Fuzzy,32408,Beast,8244,Beast,4,,0,1,38,39,31,56,0xeeb59f0c993a32fdc0577d58e65b31c9e7660051,0x927b9929e69ceedd3da9ccbaf62aff946cb1682a,1630929687,0.06297743
0xacc5f6254b78e5cd5a34cb89a88e06de041ce6eea9f8e438c2a8c7fd58a6dff5,5183832,https://storage.googleapis.com/assets.axieinfinity.com/axies/5183832/axie/axie-full-transparent.png,Plant,ronin,Mano Black,1630167984,BigYak,23107,Plant,33154,Plant,4,,2,1,57,32,31,44,0xee5c8a6c3a818dc5d539c66290105d337d180226,0xe24bf8bc4b13854f9c77fbe7935ed3dfbacfc743,1631219075,0.075
0xb6164ee7fd027684868028cf25b2ff25d67d35eab784d25271eb836e3b0ccee8,58323,https://storage.googleapis.com/assets.axieinfinity.com/axies/58323/axie/axie-full-transparent.png,Aquatic,ronin,PootPoot,1557518728,Normal,45610,Aquatic,44463,Beast,4,,3,1,42,50,35,37,0x2f6174929f8ace7affbe2d75fb8170d37b22bd10,0xdb9014fe607eea025522b35e063042f1b917772a,1564200786,0.007
0xdf048c040f2441291bca0cb2fabd2bcb6a04fcc92d3fe7290eaf18f380b76385,58323,https://storage.googleapis.com/assets.axieinfinity.com/axies/58323/axie/axie-full-transparent.png,Aquatic,ronin,PootPoot,1557518728,Normal,45610,Aquatic,44463,Beast,4,,3,1,42,50,35,37,0x125707698c90baa8eb34e91abf1204e8ac5aacd8,0x1d9c8698abf1bded9686675542532a16d47d8867,1627583070,0.18
0xa647768c7dae7153c23cabf3e00c57c40fd0c68ac858aeabbe0c6b7af9728a28,5466842,https://storage.googleapis.com/assets.axieinfinity.com/axies/5466842/axie/axie-full-transparent.png,Beast,ronin,Axie #5466842,1630640099,Fuzzy,16004,Beast,32601,Beast,4,,0,1,31,41,31,61,0x44c57aee2c2b2ec342a69f6311749cd690db5c89,0x6bd7a13dc17ddb346bb5ff835280846ad88a0536,1631231701,0.11682929
0x9258953d388796f6c91eba8d5e9eb3bf38b9e3af654d9e9347c70308b6406506,5642097,https://storage.googleapis.com/assets.axieinfinity.com/axies/5642097/axie/axie-full-transparent.png,Aquatic,ronin,2200+MMR Fear Aquatic,1630950807,Normal,55649,Aquatic,55769,Aquatic,4,,0,1,45,54,35,30,0x7a2808f734d3e6572bd3f20b41825d329022790b,0xe4935860013e765a0efdd06cf6451b34fec4b40a,1631599462,0.07
0xa7e1f87f4a0e8253225288876beb489929337a5531f49a53bc164633199f2fc9,4901133,https://storage.googleapis.com/assets.axieinfinity.com/axies/4901133/axie/axie-full-transparent.png,Aquatic,ronin,Axie #4901133,1629795868,Normal,16984,Aquatic,17056,Aquatic,4,,0,1,45,54,35,30,0xab52b256436c379cac61b648e52edb4f3cb25468,0x9141ca40ceebd95e26084f4c6368a8f64fc02936,1631652665,0.048826575
0x96ae511510aaca073727b22817e5e070e2e949c3d829db12d327621071260e93,3714654,https://storage.googleapis.com/assets.axieinfinity.com/axies/3714654/axie/axie-full-transparent.png,Mech,ronin,Fastest Ronin Mech,1628379170,Fuzzy,9526,Beast,8739,Mech,4,,1,1,34,47,43,40,0xa5e2ca5f8fef56f511290d887ed64e258332234f,0x4e96f4be5150fcd9c6926dffb70e53f597279307,1630552283,0.064
0xc064a971a59e525f416f89ce8ebcc6768753425a07ec55ad6c1e327d2632c15e,3714654,https://storage.googleapis.com/assets.axieinfinity.com/axies/3714654/axie/axie-full-transparent.png,Mech,ronin,Fastest Ronin Mech,1628379170,Fuzzy,9526,Beast,8739,Mech,4,,1,1,34,47,43,40,0x914bc9cc028e708eb74ceeccc189c007f54dfe9c,0xa5e2ca5f8fef56f511290d887ed64e258332234f,1629908854,0.078999996
0x077affa0444427ec6a95c1109cda95a5905f4cefb8e28addd7ccf24f19e6dc10,3305122,https://storage.googleapis.com/assets.axieinfinity.com/axies/3305122/axie/axie-full-transparent.png,Plant,ronin,Plant 100% good cards,1627950918,Normal,51748,Plant,41636,Plant,4,,2,1,58,34,31,41,0xa7224d5f28cf8f55a6496675dddc42c59fd63eb5,0x29f608a8946820ff53493770a8decca3fb3650c0,1628724891,0.11221736
0x09241afdfc149992959eee97e7008e0f29f3f059b2c7c3fd95820b385123ae9a,5879839,https://storage.googleapis.com/assets.axieinfinity.com/axies/5879839/axie/axie-full-transparent.png,Reptile,ronin,Termi Good PVP ,1631291557,Normal,53235,Reptile,6835,Reptile,4,,0,1,49,40,31,44,0x10471f747e0468df24226fe85a4832125ed12662,0x9ab8918441c1060cf73e111e897c2e19b59afc28,1631751836,0.07734683
0x22f803f4de57c270866cd5a997115028d2b5a6050516074ca7e8db1b83d47287,6006628,https://storage.googleapis.com/assets.axieinfinity.com/axies/6006628/axie/axie-full-transparent.png,Beast,ronin,Axie #6006628,1631470837,Normal,2065,Beast,38853,Beast,4,,1,1,34,43,31,56,0x6b854bc2a80844d493ad7179486d7a1ef87c9d6b,0xbb537fd5f238f44016de2f23f284827a37fbba9e,1631908532,0.06767031
0xddf506c2aa69505fa6e5cbffddcc92af8a82f0b774f578ae0865ab7c5ec5e885,5299200,https://storage.googleapis.com/assets.axieinfinity.com/axies/5299200/axie/axie-full-transparent.png,Beast,ronin,Shrimpinator.  High Morale.,1630361408,Fuzzy,64976,Beast,64874,Beast,4,,3,1,32,43,31,58,0xf90797430cd662d46e44f7c47516a913461aeeee,0x981754b89d2112a4128c3e99cd74baba18b529be,1631304949,0.11
0x07a5c5e1e7ac9057bbfa44d047513c4a503f3069b87d7922b2b391edf586be56,5299200,https://storage.googleapis.com/assets.axieinfinity.com/axies/5299200/axie/axie-full-transparent.png,Beast,ronin,Shrimpinator.  High Morale.,1630361408,Fuzzy,64976,Beast,64874,Beast,4,,3,1,32,43,31,58,0x148b4a366b834d775ef2fe03fdafa7617e5a95b2,0xf90797430cd662d46e44f7c47516a913461aeeee,1630992351,0.09194221
0x3f8175b71fd3865419c97b7d8484c6652d907de3953c516ebce1c3efcb4f32d3,1557804,https://storage.googleapis.com/assets.axieinfinity.com/axies/1557804/axie/axie-full-transparent.png,Beast,ronin,Beast Boknoy,1625505823,Normal,26177,Beast,23859,Beast,4,,3,1,34,41,31,58,0x2a39fdf499c38fe8977cafb7c6072abc455413b3,0x2fdc5694a8326ea78e7d0c4ad8ad334ac3f63048,1625964839,0.23
0x090860a767bf83370b3f8264da8116675897b9718fb4b5d81de831df174f44ef,5176120,https://storage.googleapis.com/assets.axieinfinity.com/axies/5176120/axie/axie-full-transparent.png,Reptile,ronin,A2,1630157690,Normal,8447,Reptile,15024,Reptile,4,,5,1,57,41,31,35,0x4e291d4f3b5c8b2ec0316ece95dcf759723bd8de,0x19dc2abc790a10154b2c7d5136c66ee0e9e6ebbc,1631469211,0.08929167
0x535531a1505f4e6df999e2b5e4168ebc9cdea61bd9e27ef18da047a17e0ce8e8,2178902,https://storage.googleapis.com/assets.axieinfinity.com/axies/2178902/axie/axie-full-transparent.png,Aquatic,ronin,Axie #2178902,1626324516,Normal,65377,Aquatic,44881,Aquatic,4,,3,1,46,52,35,31,0x965aba2ea92b2fda79232e775c88992053bd09ff,0x31c335cf8c6262933001e18e8d61690aa83790eb,1627199338,0.237
0xc3f816c0d9e11d3d481f19e32bae54770403be7f5690e9df534ba99538c84fab,5033271,https://storage.googleapis.com/assets.axieinfinity.com/axies/5033271/axie/axie-full-transparent.png,Bug,ronin,34 SPEED Attack Priority,1629989999,Normal,62956,Bug,63743,Bug,4,,4,1,41,34,35,54,0xa9436b8f893602e53ed83b877bc22e7ecf05270c,0x748592fba9d6b1639c018e7e6a8cddf31612f7b3,1631327731,0.12900001
0x9194fc03b2b49555dcc00ccb419ac09855fc07bcb9c88db7a7235018ab4cf248,5033271,https://storage.googleapis.com/assets.axieinfinity.com/axies/5033271/axie/axie-full-transparent.png,Bug,ronin,34 SPEED Attack Priority,1629989999,Normal,62956,Bug,63743,Bug,4,,4,1,41,34,35,54,0xd6accdfd36a1f2bc05e98353c92352274a70f5a1,0xa9436b8f893602e53ed83b877bc22e7ecf05270c,1630984191,0.12006597
0x2e32ef15dac91b9deeeb5b7652a79f1033216b1de01ecadaff3b4af8ef6a38ab,3990169,https://storage.googleapis.com/assets.axieinfinity.com/axies/3990169/axie/axie-full-transparent.png,Reptile,ronin,45Spd.Vrgn.AntiTermi.,1628700873,Normal,39140,Reptile,42175,Dusk,4,,0,1,42,45,31,46,0x769e4b32486f1cebf3c0480ac4750f4a6b363a3b,0x77896d6109ad16f298fcc32d05b3fda0318d8717,1630828140,0.053
0xada39f9053d0eb9f5bde6a05036152583b309ee71b22b070968db2009d01a840,3990169,https://storage.googleapis.com/assets.axieinfinity.com/axies/3990169/axie/axie-full-transparent.png,Reptile,ronin,45Spd.Vrgn.AntiTermi.,1628700873,Normal,39140,Reptile,42175,Dusk,4,,0,1,42,45,31,46,0x7ce64b20450be5e5cfb19f6eafbd01ed7ad8d288,0x769e4b32486f1cebf3c0480ac4750f4a6b363a3b,1629174561,0.077709444
0xdae5279a524bc70985571aa9c77678fe8878810763dfb56f9daafc4c9e52c099,2403166,https://storage.googleapis.com/assets.axieinfinity.com/axies/2403166/axie/axie-full-transparent.png,Beast,ronin,Axie #2403166,1626618213,Normal,35180,Beast,47454,Beast,4,,2,1,32,43,31,58,0x30daf5cbdd42c05f2d2bb41938a3c1557b62b11d,0x1ea95f5b8e6e69319fa11d6ea5d947b0739dfd94,1627148164,0.21900001
0xb6aa4000c86f8ce3221335df29a417eff80565dc1a810bb58c1aa8f5361bc20a,2403166,https://storage.googleapis.com/assets.axieinfinity.com/axies/2403166/axie/axie-full-transparent.png,Beast,ronin,Axie #2403166,1626618213,Normal,35180,Beast,47454,Beast,4,,2,1,32,43,31,58,0x4b9a2c5fcfdf1ce6380fe55338c4fac1dbe1a734,0x30daf5cbdd42c05f2d2bb41938a3c1557b62b11d,1627062220,0.186
0x3ba3f9c0c2fe87f5eea676705606188178c63308e606297073cc9c306fa72971,5491408,https://storage.googleapis.com/assets.axieinfinity.com/axies/5491408/axie/axie-full-transparent.png,Beast,ronin,Pure RIMP,1630688171,Normal,9388,Beast,45125,Beast,4,,0,1,31,41,31,61,0xe2b7a2be74b53a48e46da4641f56b3424ffdfbb9,0x6bd7a13dc17ddb346bb5ff835280846ad88a0536,1631128731,0.112
