txHash,id,image,class,chain,name,birthDate,bodyShape,sireId,sireClass,matronId,matronClass,stage,title,breedCount,level,hp,speed,skill,morale,from,to,timestamp,withPrice,withPriceUsd
0xa0a5d51f47cb3f0390412aeafd221b6a4bec20408dd47ef81312bf20800ba077,1104399,https://storage.googleapis.com/assets.axieinfinity.com/axies/1104399/axie/axie-full-transparent.png,Plant,ronin,SUPER TANK ! BREED 1 DPS-TANK,1624697360,Normal,54561,Plant,11389,Bird,4,,1,1,55,37,31,41,0x8b19f9c3eb58ce2a481a01dc1a4b806c304063d3,0x9610977a5791b6c447dd6af212d5fc6b7b15f07f,1630415144,0.0638916,201.2430375376736
0x357231af2260b302ab4b7f936aa0e8ed8766037ed824f5a270ed0e0912bbdcb3,1104399,https://storage.googleapis.com/assets.axieinfinity.com/axies/1104399/axie/axie-full-transparent.png,Plant,ronin,SUPER TANK ! BREED 1 DPS-TANK,1624697360,Normal,54561,Plant,11389,Bird,4,,1,1,55,37,31,41,0x4dba78f2b4a5d9c4b50cdb4daead3e985a1bc21d,0x8b19f9c3eb58ce2a481a01dc1a4b806c304063d3,1630388261,0.060000002,188.98545
0x89fd980b998c315a411dd5d004b01ba7c61fdb919569a64b1b08907c96a2b39b,5334665,https://storage.googleapis.com/assets.axieinfinity.com/axies/5334665/axie/axie-full-transparent.png,Plant,ronin,Numbling,1630425846,Normal,15200,Plant,39926,Plant,4,,0,1,55,37,31,41,0xde0a96ac82344d14585233f3f18b74e13cce102c,0xdaf67a4259580139fc94e975d2323d270d4173a6,1630921767,0.061695836,194.32691376041663
0xfaa196607a31d533d9b7b569d230973a300b9bc92cc5ca9a0fac0ffd637fd9ea,5199982,https://storage.googleapis.com/assets.axieinfinity.com/axies/5199982/axie/axie-full-transparent.png,Reptile,ronin,New Meta Reptile,1630194894,Fuzzy,57166,Reptile,57147,Reptile,4,,2,1,55,40,31,38,0x00702b96bcd726fc2cae67f12d78cda8d3b2b829,0x31a9a2860ecd2584f6ef90a86ada04c1811d995b,1631180451,0.09,283.47817499999996
0x683788b43a2ab9009b8e384712a4c378d5070afe006697e36e0effd9a398c7a6,5035684,https://storage.googleapis.com/assets.axieinfinity.com/axies/5035684/axie/axie-full-transparent.png,Beast,ronin,TANK KILLER,1629991754,Normal,38812,Beast,38929,Beast,4,,4,1,31,41,31,61,0xd10066c1f4ae988ae16561ad305f9242575a2c50,0xdb81444b0fd5e6bfa6fe60176e5d2fe32d4e8d2d,1632426120,0.069,217.3332675
0xb080d31acd3b781d51d174712dc5eb769391d9204bd8de3937499938b4d06c1a,5035684,https://storage.googleapis.com/assets.axieinfinity.com/axies/5035684/axie/axie-full-transparent.png,Beast,ronin,TANK KILLER,1629991754,Normal,38812,Beast,38929,Beast,4,,4,1,31,41,31,61,0x1d877e844540fee6e8539974250450ee604027c5,0xd10066c1f4ae988ae16561ad305f9242575a2c50,1632394485,0.07,220.483025
0xcee4ed2491e18269c609271f9d42dd7a5729f773d0905dd0524378857527de40,5035684,https://storage.googleapis.com/assets.axieinfinity.com/axies/5035684/axie/axie-full-transparent.png,Beast,ronin,TANK KILLER,1629991754,Normal,38812,Beast,38929,Beast,4,,4,1,31,41,31,61,0x23fa3acbc97f2890619d8bc68abad88c646d1281,0x141c8905d4fcdcbf68f7be7e8cc20c01ef50fef0,1630676315,0.1,314.97575
0xd93465ceab46db25dbc875a1287a274df210d2ce150da149907f99f013b3bd0a,5035684,https://storage.googleapis.com/assets.axieinfinity.com/axies/5035684/axie/axie-full-transparent.png,Beast,ronin,TANK KILLER,1629991754,Normal,38812,Beast,38929,Beast,4,,4,1,31,41,31,61,0x6ce55caca95a00e938ea07a3ca38f2c941fe917e,0x6bb1805663d4023a4fa3763c905dbb4ac19a1de4,1630482972,0.08349861,263.00037658680554
0xad13fbad74b32362db43f17084c2cf7510413d91580f63688a50ec0f64980b00,4408185,https://storage.googleapis.com/assets.axieinfinity.com/axies/4408185/axie/axie-full-transparent.png,Bug,ronin,frente 2,1629153948,Curly,60370,Bug,60973,Bug,4,,3,1,45,38,35,46,0x73eee76a22dc548ec5083e179965189c13c67cd3,0x4b42d466a6127e70315bb509fc74518ec765bd92,1630801977,0.055,173.2366625
0x20cbb8dbbece0b85d6c01e2b7e103999af713bdc85bae9c3bc610b5ae1ff768b,4408185,https://storage.googleapis.com/assets.axieinfinity.com/axies/4408185/axie/axie-full-transparent.png,Bug,ronin,frente 2,1629153948,Curly,60370,Bug,60973,Bug,4,,3,1,45,38,35,46,0x9543ab2118c629a7534189d8c17f1ee27d7d0042,0x73eee76a22dc548ec5083e179965189c13c67cd3,1630171896,0.06604542,208.0270464864583
0x4a43a10bfcc730aed8ef1459d031fd5be512319cee5e07d742741de4c3521ae1,189130,https://storage.googleapis.com/assets.axieinfinity.com/axies/189130/axie/axie-full-transparent.png,Aquatic,ronin,Axie #189130,1605356951,Normal,31973,Aquatic,19106,Aquatic,4,,1,1,44,49,35,36,0xee15e2561c6451cc59615540ac1496d43f348499,0x8f5a1e5ae1268a9ee506ce2112550c9021eff1fb,1627124404,0.2,629.9515
0xe972756a217fcdacd3b49897fe66b931dca7b162b702be3cae51022e814c695d,189130,https://storage.googleapis.com/assets.axieinfinity.com/axies/189130/axie/axie-full-transparent.png,Aquatic,ronin,Axie #189130,1605356951,Normal,31973,Aquatic,19106,Aquatic,4,,1,1,44,49,35,36,0xc4570fcaea96bbfea08ced6c2802345075f631d5,0xee15e2561c6451cc59615540ac1496d43f348499,1625292284,0.13084894,412.1424514220775
0x5fb266d17629ab477e14503e522a933f20239d8421a18f458bdca80457ff9a14,6223333,https://storage.googleapis.com/assets.axieinfinity.com/axies/6223333/axie/axie-full-transparent.png,Reptile,ronin,Good Gene Virgin,1631816729,Normal,47329,Reptile,48222,Reptile,4,,0,1,51,43,31,39,0xc3a216fd18f89a9ba9e81df842870f4522ad0acf,0x7d8724c970360b072060e3f06535643b292790e1,1632329465,0.042433333,133.65470991666666
0xeb04a642b0a97e0f3d2344fc3ee1e23d33d074adbe329e69412ddbbf9fbbb15a,6206229,https://storage.googleapis.com/assets.axieinfinity.com/axies/6206229/axie/axie-full-transparent.png,Aquatic,ronin,Axie #6206229,1631796860,Normal,30979,Aquatic,29748,Aquatic,4,,0,1,47,52,35,30,0xdaf57e7d8a84441f665ef085f2d47d4ac6906b8b,0xa01ea20ef5d54416f21b3b06c39a5eb725c75cff,1632377591,0.11755209,370.26055611979166
0x8a5079242e790d968298260e5e79d23f3a35e410f5ae5338b2ed5aba75f9724f,5572895,https://storage.googleapis.com/assets.axieinfinity.com/axies/5572895/axie/axie-full-transparent.png,Dusk,ronin,GEN 2 DBLTLK W/5650171,1630849860,Normal,13578,Dusk,13923,Dusk,4,,6,1,54,45,27,38,0x898bf59a12feb67949fe036eb6a1975ab31ac9fb,0x1eaec222d4183f32d2be103f5b807bae82155373,1631688452,0.2426659,764.3387229648919
0x15d16a457e76e8950562bb2c8f692c2f1f15a1ea44bf0df33e4a03212ec577b4,1794197,https://storage.googleapis.com/assets.axieinfinity.com/axies/1794197/axie/axie-full-transparent.png,Bug,ronin,Axie #1794197,1625830902,Normal,44078,Bug,42527,Bug,4,,4,1,41,31,35,57,0xaacdd3604f5df89248b2b49893ad1a856640b456,0x646fc92fa8848ba82c82966cfb1189a90ea6caa2,1632164513,0.091,286.6279325
0x4c14aa85ed8d3723ed10d7103d5b61414ae0022e7035dae9bca6c9d40565b5d2,1794197,https://storage.googleapis.com/assets.axieinfinity.com/axies/1794197/axie/axie-full-transparent.png,Bug,ronin,Axie #1794197,1625830902,Normal,44078,Bug,42527,Bug,4,,4,1,41,31,35,57,0x4e01601fa96c1adff1f288087d9bbce254fbedcc,0xaacdd3604f5df89248b2b49893ad1a856640b456,1631802932,0.09132616,287.655249240162
0x6cf046051a5133b2c60500fd403590f8f14dff387030e4dec0bb5b64793a05de,5030245,https://storage.googleapis.com/assets.axieinfinity.com/axies/5030245/axie/axie-full-transparent.png,Plant,ronin,Maeple,1629988109,Normal,44475,Plant,44629,Plant,4,,0,1,52,34,31,47,0x164128a003d3385700017d406c2b43e1f40f1075,0xd206b21e1d7d890c19ce38cbb98d047173037d35,1630749854,0.07,220.483025
0xde067b5a784a3a5379057723c82891bb001d289f07748e6beb5dac28a47e107a,6276364,https://storage.googleapis.com/assets.axieinfinity.com/axies/6276364/axie/axie-full-transparent.png,Reptile,ronin,DURABLE MID,1631910932,Normal,18267,Reptile,45549,Reptile,4,,0,1,50,39,31,44,0xe61456c23f666b311e743f094106fc26ff799ec6,0x0a59a1440f03d4113a922c2b6b1f5918af2100a5,1632426834,0.04213264,132.7075953350694
0xdf7c235b3bd40a1ba03a8a3a9ba117cf6320356d222e67c751b35031e5f7b654,6022886,https://storage.googleapis.com/assets.axieinfinity.com/axies/6022886/axie/axie-full-transparent.png,Aquatic,ronin,"Double Anemo, Poison",1631499040,Fuzzy,20929,Aquatic,20726,Aquatic,4,,3,1,44,52,35,33,0x74d143c7dd0e4804ccd5afcb1cb13b968b629fb7,0xd6d22b5fec7f0392d2d35fceb3ff4cbc3f3f176d,1632230780,0.045,141.73908749999998
0x5f2f7bd83793c2a7b08c8b278e62ad05098ba1a39436f8dee0063bfa620df498,6022886,https://storage.googleapis.com/assets.axieinfinity.com/axies/6022886/axie/axie-full-transparent.png,Aquatic,ronin,"Double Anemo, Poison",1631499040,Fuzzy,20929,Aquatic,20726,Aquatic,4,,3,1,44,52,35,33,0x95e9d5e957ad9830ff97344eedd220750be234cf,0x070dc465f349f17da979b38cf19142126088b400,1632204953,0.04705787,148.22088013310184
0x65403c9749fe6d0f182f6cdc7c9b62944f9175ff8b05de4e10c92acc95096e83,1172693,https://storage.googleapis.com/assets.axieinfinity.com/axies/1172693/axie/axie-full-transparent.png,Bird,ronin,Axie #1172693,1624856730,Normal,30047,Bird,29634,Bird,4,,2,1,28,58,35,43,0x2a19d6d4cf575db884ae81a59f4c726edd1bd47f,0x413600123aa27ae2d23aa4a6edc601a160565b00,1631437117,0.063,198.4347225
0xe098b4233fad2f8407068e77675653afe11aff17d9d91c1e53cccd68df2c04d3,1172693,https://storage.googleapis.com/assets.axieinfinity.com/axies/1172693/axie/axie-full-transparent.png,Bird,ronin,Axie #1172693,1624856730,Normal,30047,Bird,29634,Bird,4,,2,1,28,58,35,43,0x230de75f5d15296c5228d3b91aee8ac903221fd8,0x64dc1a295c09eb3f453e7fe544069ccb7a21e553,1630956753,0.055,173.2366625
0xff27b90fd13cd008a5530faad3eeeee00c51d208f75e424e925d2a460f9f5b99,1172693,https://storage.googleapis.com/assets.axieinfinity.com/axies/1172693/axie/axie-full-transparent.png,Bird,ronin,Axie #1172693,1624856730,Normal,30047,Bird,29634,Bird,4,,2,1,28,58,35,43,0xa36f77cec5389ff74d3535c1bae8d60ed8db3b03,0x230de75f5d15296c5228d3b91aee8ac903221fd8,1625397047,0.1497059,471.5372900685764
0x958ec4b1065c404e99b817eb6c15073ca3983fd089914e7c0216eea319708d69,1172693,https://storage.googleapis.com/assets.axieinfinity.com/axies/1172693/axie/axie-full-transparent.png,Bird,ronin,Axie #1172693,1624856730,Normal,30047,Bird,29634,Bird,4,,2,1,28,58,35,43,0xf5ddbccb1882a0a5017f2f6a04afa6fd4c881681,0xa36f77cec5389ff74d3535c1bae8d60ed8db3b03,1625304557,0.18414584,580.0147196354167
0x93312d787c6a8168d560a2f02db58f9cdb201229831d49184115f840fea06e58,175745,https://storage.googleapis.com/assets.axieinfinity.com/axies/175745/axie/axie-full-transparent.png,Mech,ronin,1 V 1  ALPHA GODLIKE,1604387953,Normal,36463,Mech,28429,Mech,4,,1,1,37,44,43,40,0xd16a344598ef622e15df61cabff34548b48c99e2,0x5515f3e06df86beb2283251f92810d2dafe5dff4,1632401226,0.040000003,125.99029999999999
0x61ba0a2c7605add223bdbb560300b8b105d289e76bd58d7e950f207af2998123,175745,https://storage.googleapis.com/assets.axieinfinity.com/axies/175745/axie/axie-full-transparent.png,Mech,ronin,1 V 1  ALPHA GODLIKE,1604387953,Normal,36463,Mech,28429,Mech,4,,1,1,37,44,43,40,0xdc774248c8fcdd5841e4c54ff2f156d951138c9b,0xde3d2ff5201dbeb172880a26aa2d562b6ce6da94,1627582857,0.15990001,503.64622424999993
0x9279f8afe5892d13f4d0b64f394bdcfd111069f501ef2e86e735394acc5e11a2,175745,https://storage.googleapis.com/assets.axieinfinity.com/axies/175745/axie/axie-full-transparent.png,Mech,ronin,1 V 1  ALPHA GODLIKE,1604387953,Normal,36463,Mech,28429,Mech,4,,1,1,37,44,43,40,0x49a1a01b9f003c6d527c91cb66d4289084db7998,0x884786350d50ceefe3474a0ff331f512a584f801,1627084876,0.15508585,488.48276668541666
0x816e34ef8d5c7931b2d2f38a001526634d256942bf0384ca937b291a72cc15b9,5991739,https://storage.googleapis.com/assets.axieinfinity.com/axies/5991739/axie/axie-full-transparent.png,Plant,ronin,Axie #5991739,1631452387,Normal,53899,Plant,54029,Plant,4,,4,1,61,31,31,41,0xda4f847c45b4544344fa17e7a59f7dda8a770f9c,0x19dc2abc790a10154b2c7d5136c66ee0e9e6ebbc,1632087764,0.09589074,302.03257982870366
0x1113fae231ab4b2f93d4d199d5c73c4344c95ade49c725255fafa12d6ed1e8e2,5583112,https://storage.googleapis.com/assets.axieinfinity.com/axies/5583112/axie/axie-full-transparent.png,Reptile,ronin,42 speed Disablesaur,1630863324,Normal,8736,Reptile,8881,Reptile,4,,3,1,48,42,31,43,0x1da3d05240ce76e05917a62b1ba70391fdc54dd4,0x14b5e96d6b10c1405ff033dadbe1f2addc2e27a4,1631535211,0.12661824,398.8167169544271
0x59f0e770e538c0963b5473aca6116edb7ec5390cf37a67259dfe2031e2057bfd,6272380,https://storage.googleapis.com/assets.axieinfinity.com/axies/6272380/axie/axie-full-transparent.png,Beast,ronin,Axie #6272380,1631905220,Normal,33881,Beast,33771,Beast,4,,0,1,36,44,31,53,0x6ad073484f74109c1f25cc24f59123593541b919,0x91ae80dfe7b68a908dfd5ffff997e26755a9b549,1632424488,0.041371644,130.3106444597801
0xf89b550a8c0be9ff626e22500d1394ac0c217ae978053b83726d1c25883022ee,6107977,https://storage.googleapis.com/assets.axieinfinity.com/axies/6107977/axie/axie-full-transparent.png,Plant,ronin,Virgin Ronin,1631633806,Normal,46343,Plant,41727,Plant,4,,0,1,58,32,31,43,0x04460d5c54281edf549a8d7fc6daae2546e93c11,0xa452260e042b39c82fda5ac1658b405935518ef6,1632148676,0.043808334,137.98562647916665
0x28d452a03289deecb90a85f9c314e437631a6bd22a567626c4799cd038b263e6,4164984,https://storage.googleapis.com/assets.axieinfinity.com/axies/4164984/axie/axie-full-transparent.png,Beast,ronin,Mid Discard & Critical,1628876910,Fuzzy,41775,Beast,43810,Beast,4,,0,1,33,41,31,59,0xba90d4dfa4bfe228e4d7b874573e099e3213ad7c,0x6c1879791bfdb4a643ad155d9152e103da6ad295,1631452987,0.058,182.685935
0xe3cffd53d9ec2b14cb3adc6c8687be06b913f3a2b6d6ceb4080e8947abc2e5ed,4164984,https://storage.googleapis.com/assets.axieinfinity.com/axies/4164984/axie/axie-full-transparent.png,Beast,ronin,Mid Discard & Critical,1628876910,Fuzzy,41775,Beast,43810,Beast,4,,0,1,33,41,31,59,0x5beae129ef5a57d2114b3d67409b99ba6fd780c6,0x1ac94a039c85dd3be06af5fdcbf88453004f2a2f,1630991337,0.055,173.2366625
0x2b744367763109c2211409ed1f8f9e1de2cd643e65a36f8079626a042e507d26,4164984,https://storage.googleapis.com/assets.axieinfinity.com/axies/4164984/axie/axie-full-transparent.png,Beast,ronin,Mid Discard & Critical,1628876910,Fuzzy,41775,Beast,43810,Beast,4,,0,1,33,41,31,59,0x6bcfefcfb3bd6174a140059f13cffefca87016a5,0x5beae129ef5a57d2114b3d67409b99ba6fd780c6,1630327277,0.078,245.68108499999997
0xf2cdb953bd832ebd19a3e0eec4da2da0d2ba5340b3e4e13d3fd4f8dc5747723e,4164984,https://storage.googleapis.com/assets.axieinfinity.com/axies/4164984/axie/axie-full-transparent.png,Beast,ronin,Mid Discard & Critical,1628876910,Fuzzy,41775,Beast,43810,Beast,4,,0,1,33,41,31,59,0x719f15f2f93aa0ff0912f324e0955b599e766dfe,0x78dc708751752eb1af05e1569364efdc2f23ff0d,1629988871,0.072972804,229.8466270124421
0xa7b5d9de9fb1ec9f36f4954c34a2aaff91da797da47accd33cf793fb879ef98c,5325756,https://storage.googleapis.com/assets.axieinfinity.com/axies/5325756/axie/axie-full-transparent.png,Dusk,ronin,💪CABRONAZO🏆PVP⚡STUN⚡,1630412498,Normal,31628,Dusk,31305,Dusk,4,,5,1,51,46,27,40,0x40b0272fb79bc386dfa2a467eebf80ce1ae07055,0xb2e5d71f095594552bbaefdd90fbcee3fb871b46,1630975407,0.16779584,528.5161845104167
0x6a5a7587a38be7b11e90650accfdd0d3d5f2e7e294466747eb60ac73a0c63422,5807980,https://storage.googleapis.com/assets.axieinfinity.com/axies/5807980/axie/axie-full-transparent.png,Reptile,ronin,Mid killer Aqua,1631191252,Normal,21278,Reptile,21199,Reptile,4,,0,1,51,42,31,40,0x72f9240cc506b0fff0788759b1a0ec07f3213329,0xb405d8ed6acd7cb5af97d971dbe9f81c09760ca4,1632378359,0.045,141.73908749999998
0xb8cecee462d0038edd940fbdb8682a32d72e35cb2ea4114952afc41b3bd839e4,5807980,https://storage.googleapis.com/assets.axieinfinity.com/axies/5807980/axie/axie-full-transparent.png,Reptile,ronin,Mid killer Aqua,1631191252,Normal,21278,Reptile,21199,Reptile,4,,0,1,51,42,31,40,0x424aca201b9e217bfa67564fc5cafca4f774dd38,0x3f5a0187de78db6b6f1374c3fd7f7678258afb08,1631757983,0.048194375,151.80059411406248
0xf15871df68f23930b7f67193a71a39a57abaff6ee770422379548020f76f0689,5508151,https://storage.googleapis.com/assets.axieinfinity.com/axies/5508151/axie/axie-full-transparent.png,Reptile,ronin,Axie #5508151,1630731086,Normal,4163,Reptile,63080,Reptile,4,,5,1,52,41,31,40,0xaba247511aedcb8c30acdfcfe0c89b283813e726,0x9b7d16094d76f0dcb4b68e025eb7fb056427e50a,1631481400,0.088857986,279.881108188368
0x879dee07f4c60328fe75358f2fe9e3a773421a8cef9e3176c9888f14c3a8ee26,5508151,https://storage.googleapis.com/assets.axieinfinity.com/axies/5508151/axie/axie-full-transparent.png,Reptile,ronin,Axie #5508151,1630731086,Normal,4163,Reptile,63080,Reptile,4,,5,1,52,41,31,40,0x12059bb3c00f377025886adc2996fa997c5383e1,0xaba247511aedcb8c30acdfcfe0c89b283813e726,1631373736,0.11564063,364.23992589843743
0x546a99304c8bd0345ed081d02ffd3d0c333c2484dca6193071418190df65b9c2,2909233,https://storage.googleapis.com/assets.axieinfinity.com/axies/2909233/axie/axie-full-transparent.png,Aquatic,ronin,PURE AQUA PVP,1627459998,Normal,18154,Aquatic,55338,Aquatic,4,,4,1,45,57,35,27,0x196d8e8e5a7d4a6c8e3f911bbb0b65448514b62c,0x8f863e513a678103c59a31a1603afcbc9fcf6845,1628337842,0.178,560.6568349999999
0x825d6b5511ebc8303c452060ec2cf048a15a29d8afe2187f5b5ffa7eca4dc331,5668786,https://storage.googleapis.com/assets.axieinfinity.com/axies/5668786/axie/axie-full-transparent.png,Plant,ronin,jologs,1630991265,Fuzzy,35764,Plant,36995,Plant,4,,4,1,56,32,31,45,0x5f7d0bd4b79bfc04414a20c458530b597e301255,0xd7cd9d132543ff1807d668acda8e3993ae557793,1632412824,0.112,352.77284
0x2a0f7a92d820dc4fa0e913fdbcf0aa53c7dea7c91efc3917db0f96f45d0ce0d2,5668786,https://storage.googleapis.com/assets.axieinfinity.com/axies/5668786/axie/axie-full-transparent.png,Plant,ronin,jologs,1630991265,Fuzzy,35764,Plant,36995,Plant,4,,4,1,56,32,31,45,0x1960af0ee3a30f03f621f5e9bb11269e0b37bab7,0x5f7d0bd4b79bfc04414a20c458530b597e301255,1631877932,0.10097396,318.04344975513015
0x76470704d08a707dca89b4bfd83dc0f6a8f8908b14042e8922e43585cebdf60a,605935,https://storage.googleapis.com/assets.axieinfinity.com/axies/605935/axie/axie-full-transparent.png,Beast,ronin,DESTROY & GAIN ENERGY,1623042660,Fuzzy,58557,Beast,58697,Beast,4,,2,1,32,42,31,59,0x1b5180b15231cd31458779007b39641033dc8ada,0xec78fffbb826ee9b0fc7d95a838aa961eb3046c6,1623901573,0.059024308,185.91224910590276
0xbac2ab60ecc373326a306ee7878f40a04fa57f6e9f78898cd53fe2485d78a3fb,5661546,https://storage.googleapis.com/assets.axieinfinity.com/axies/5661546/axie/axie-full-transparent.png,Reptile,ronin,90% pure LOL ARMOR,1630980684,Normal,37586,Reptile,16546,Reptile,4,,0,1,54,43,31,36,0x755f596db8aa2abe337393df72089a59c4371f3e,0x5bbc470bb84731c29ff0d5f3fc71f7f571ff30a7,1632208652,0.04250868,133.89203539496526
0x3d96073e32333ae6896fa7a6438be23348e6a9b458f6029e73c88e457b908656,925227,https://storage.googleapis.com/assets.axieinfinity.com/axies/925227/axie/axie-full-transparent.png,Aquatic,ronin,Low id. 95%. 1st attack,1624190367,Normal,9195,Aquatic,2757,Aquatic,4,,4,1,45,57,35,27,0x051437482396387c028f128715a363ee9c81beef,0xaf3893837c1252ad730860a7b6bb7777c21af7d1,1625433123,0.18400002,579.5553799999999
0xde25dbb82de4d3a3c06689dd976799087bbb0f67f881dd83393269f984843a88,925227,https://storage.googleapis.com/assets.axieinfinity.com/axies/925227/axie/axie-full-transparent.png,Aquatic,ronin,Low id. 95%. 1st attack,1624190367,Normal,9195,Aquatic,2757,Aquatic,4,,4,1,45,57,35,27,0x49918dbb648cda20a6b2e2b645722962b84ebb7c,0x051437482396387c028f128715a363ee9c81beef,1624871400,0.299,941.7774924999999
0x535ace67abe428983dd537a36124d175f9178b49cb6abea43d15f154baa05f6a,4265359,https://storage.googleapis.com/assets.axieinfinity.com/axies/4265359/axie/axie-full-transparent.png,Beast,ronin,401 CRIT DMG,1628986908,Normal,8876,Beast,59721,Mech,4,,3,1,32,40,31,61,0xd7a383e6ce5d9eca96b705e15c73650837045cb9,0xce5cec65010747d697cbdf2b8b58152f5a73e32c,1631754545,0.080000006,251.98059999999998
0xd331609bf36f832cccb376f691857678613a9617c3192f5818900556ade26d7b,4265359,https://storage.googleapis.com/assets.axieinfinity.com/axies/4265359/axie/axie-full-transparent.png,Beast,ronin,401 CRIT DMG,1628986908,Normal,8876,Beast,59721,Mech,4,,3,1,32,40,31,61,0xe4bc2d4fc2beba9259cbd981520436995b0a01f8,0xd7a383e6ce5d9eca96b705e15c73650837045cb9,1631701217,0.060000002,188.98545
0xca5a175b43919145df804d60e7898068ae3ac9fe1768ae290a788da8739799e3,4265359,https://storage.googleapis.com/assets.axieinfinity.com/axies/4265359/axie/axie-full-transparent.png,Beast,ronin,401 CRIT DMG,1628986908,Normal,8876,Beast,59721,Mech,4,,3,1,32,40,31,61,0x13e7e74e0b2c67ab323c412f4f519f6aecb922eb,0x189dc9e92dbe5f9df64e1e35b35c22a21ab05442,1629949757,0.09057778,285.2980348888889
0x92647112944fc6c812fc6cd66a1bbacd4763021717873f6282994633cd6a474b,4265359,https://storage.googleapis.com/assets.axieinfinity.com/axies/4265359/axie/axie-full-transparent.png,Beast,ronin,401 CRIT DMG,1628986908,Normal,8876,Beast,59721,Mech,4,,3,1,32,40,31,61,0xd65b8f2cf41ef943c93d8fc20ec419a26fee89d4,0x13e7e74e0b2c67ab323c412f4f519f6aecb922eb,1629868475,0.142,447.2655649999999
0xbfc8de7cdc090fcaba3ab00ab2989d05c75bf0a685b11734f1c3cc6847c6c019,4265359,https://storage.googleapis.com/assets.axieinfinity.com/axies/4265359/axie/axie-full-transparent.png,Beast,ronin,401 CRIT DMG,1628986908,Normal,8876,Beast,59721,Mech,4,,3,1,32,40,31,61,0x0448bae016b48f7f742061c2679f275d0962b29f,0xd65b8f2cf41ef943c93d8fc20ec419a26fee89d4,1629460096,0.127,400.01920249999995
0xe57594756681bb6c8f57915f4024f62258307eff63e3ee67c239629b47417dff,4265359,https://storage.googleapis.com/assets.axieinfinity.com/axies/4265359/axie/axie-full-transparent.png,Beast,ronin,401 CRIT DMG,1628986908,Normal,8876,Beast,59721,Mech,4,,3,1,32,40,31,61,0xaceaead7986f2b26cefb07b91a7f107a1c769232,0x0448bae016b48f7f742061c2679f275d0962b29f,1629444208,0.120000005,377.9709
0x05217970782562eedbd1cce5405db7f6dfde1bfbb0d13b462a9d18ca2e253359,247010,https://storage.googleapis.com/assets.axieinfinity.com/axies/247010/axie/axie-full-transparent.png,Reptile,ronin,X,1611213808,Fuzzy,48799,Reptile,48877,Reptile,4,,5,1,45,41,31,47,0xddaac1d70e44f3c276a4c652778915e6519320b2,0x64b6cf14f44042e99e6665a4769ef5c7ba511652,1616409461,0.15756412,496.28876986747684
0xdb14e8d0529e6ca693bcd9a8274efe1ca1306dea814c123966aac1bb02ec3722,2742128,https://storage.googleapis.com/assets.axieinfinity.com/axies/2742128/axie/axie-full-transparent.png,Plant,ronin,Axie #2742128,1627178332,Normal,52458,Plant,52832,Plant,4,,2,1,49,39,31,45,0xefdf02395fa0519cc7e20b3e20a748d819886547,0x9c7d21a0185bec70182a71ccf410b1a9b410cf3e,1628117205,0.148,466.16410999999994
0x2e6db486ce5bf2aa5afed439ab9f095eaa7c518467ac80972aebb1e5f7aa516e,2742128,https://storage.googleapis.com/assets.axieinfinity.com/axies/2742128/axie/axie-full-transparent.png,Plant,ronin,Axie #2742128,1627178332,Normal,52458,Plant,52832,Plant,4,,2,1,49,39,31,45,0xa9adb82e01546b5561aaa02504e3a20ef649fc2e,0x683840df792238dd9a42543feb7c00e59a05bb69,1627797921,0.14899999,469.31386749999996
0x1ab9283adf1229af8420eb6519aac199fe5d8248ca892fa8f74cc0f63948db8d,3611118,https://storage.googleapis.com/assets.axieinfinity.com/axies/3611118/axie/axie-full-transparent.png,Aquatic,ronin,#3611118,1628270909,WetDog,65211,Aquatic,901,Aquatic,4,,0,1,46,55,35,28,0x51ce5b1e5d241a735a6a9ab485063c6d79e0f047,0x59296e67ae80ea6e5deb8c0b05959cbcdc2ba6da,1632427536,0.063,198.4347225
0x452d5884424054907d5c1bd58a74efc85f7f87eec10f328217eb13dbb63ba560,3611118,https://storage.googleapis.com/assets.axieinfinity.com/axies/3611118/axie/axie-full-transparent.png,Aquatic,ronin,#3611118,1628270909,WetDog,65211,Aquatic,901,Aquatic,4,,0,1,46,55,35,28,0xa5403f498f4e3c1ab6722e2e7e2c01bda00c278c,0x51ce5b1e5d241a735a6a9ab485063c6d79e0f047,1632413688,0.060000002,188.98545
0xb5b038f052e0607e15e3fdce9db86ef514f3d15087f7d6ea9cde8eeaa5d6d6fb,5771533,https://storage.googleapis.com/assets.axieinfinity.com/axies/5771533/axie/axie-full-transparent.png,Aquatic,ronin,*BlueMoonie*FullDamage*,1631131518,Normal,24357,Aquatic,24556,Aquatic,4,,3,1,45,54,35,30,0xfd337d51baa372902c67c17f3ee60293161a3d32,0x088ba82f6bfdfcc55ad5d8fe4cd39b2e57708df3,1631795111,0.06435764,202.71095577256943
0xc5eee3a99953bd6637183e15538415b3ab9ed22636aae38cafd4bedebc6214d8,5771533,https://storage.googleapis.com/assets.axieinfinity.com/axies/5771533/axie/axie-full-transparent.png,Aquatic,ronin,*BlueMoonie*FullDamage*,1631131518,Normal,24357,Aquatic,24556,Aquatic,4,,3,1,45,54,35,30,0x0af3601f115a3dcfc53c72a6e67da382f01afc95,0xfd337d51baa372902c67c17f3ee60293161a3d32,1631711420,0.09482847,298.6866915954861
